madde_no,madde_baslik,raw_text,normalized_text,tokens,token_count,unique_tokens,unique_token_count,roots,sentence_count
917,Alacağın devri h,"Madde 917 - Alacağın devri hâlinde borçlu, kendisine bildirilmiş olmadıkça kupona bağlı olmay an faiz ve yıllık edimleri, senet hamile yazılı olsa bile, eski alacaklıya ödeyebilir. Ana paranın tamamen veya kısmen ödenmesi, ancak ödeme zamanında kendisinin alacaklı olduğunu ispat eden kimseye yapılmış ise geçerlidir. II. Sona erme 1.Alacaklının o lmaması","madde 917 - alacağın devri halinde borçlu , kendisine bildirilmiş olmadıkça kupona bağlı olmak an faiz ve yıllık edimleri , senet hamile yazılı olsa bile , eski alacaklıya ödeyebilir . ana paranın tamamen veya kısmen ödenmesi , ancak ödeme zamanında kendisinin alacaklı olduğunu ispat eden kimseye yapılmış ise geçerlidir . ıı . sona erme 1. alacaklının olmaması","['madde', 'alacağın', 'devri', 'halinde', 'borçlu', 'kendisine', 'bildirilmiş', 'olmadıkça', 'kupona', 'bağlı', 'olmak', 'an', 'faiz', 've', 'yıllık', 'edimleri', 'senet', 'hamile', 'yazılı', 'olsa', 'bile', 'eski', 'alacaklıya', 'ödeyebilir', 'ana', 'paranın', 'tamamen', 'veya', 'kısmen', 'ödenmesi', 'ancak', 'ödeme', 'zamanında', 'kendisinin', 'alacaklı', 'olduğunu', 'ispat', 'eden', 'kimseye', 'yapılmış', 'ise', 'geçerlidir', 'ıı', 'sona', 'erme', 'alacaklının', 'olmaması']",47,"['olmadıkça', 'devri', 'faiz', 'kimseye', 'zamanında', 'ıı', 'olmak', 'bağlı', 'alacağın', 'alacaklıya', 'geçerlidir', 'kendisinin', 'eski', 'ispat', 'ödenmesi', 'olduğunu', 'yazılı', 'ödeyebilir', 'hamile', 'paranın', 'yapılmış', 'kupona', 'kısmen', 'tamamen', 'senet', 'eden', 'bile', 'an', 'sona', 'edimleri', 'yıllık', 'alacaklı', 'olsa', 'ödeme', 'bildirilmiş', 'ise', 'kendisine', 'halinde', 'veya', 've', 'borçlu', 'ana', 'ancak', 'alacaklının', 'madde', 'olmaması', 'erme']",47,"['madde', 'al', 'devri', 'hal', 'borç', 'kendi', 'bildir', 'olmadık', 'kupon', 'bağ', 'ol', 'an', 'faiz', 've', 'yıllık', 'edim', 'senet', 'hamile', 'yazılı', 'ol', 'bile', 'eski', 'alacak', 'öde', 'ana', 'para', 'tamamen', 'veya', 'kısmen', 'öde', 'ancak', 'öde', 'zamanında', 'kendi', 'alacak', 'ol', 'ispat', 'ed', 'kimse', 'yap', 'ise', 'geçerli', 'son', 'er', 'alacak', 'ol']",3
918,Alacaklı yoksa veya rehin hakkından feragat ederse borçlu,"Madde 918 - Alacaklı yoksa veya rehin hakkından feragat ederse borçlu, tapu kütüğündeki tescili terkin ettirip ettirmemekte serbesttir. Borçlu, zilyetliğine geçmiş olan senedi yeniden tedavüle çıkartabilir. 2. Terkin","madde 918 - alacaklı yoksa veya rehin hakkından feragat ederse borçlu , tapu kütüğündeki tescili terkin ettirip ettirmemekte serbesttir . borçlu , zilyetliğine geçmiş olan senedi yeniden tedavüle çıkartabilir . 2. terkin","['madde', 'alacaklı', 'yoksa', 'veya', 'rehin', 'hakkından', 'feragat', 'ederse', 'borçlu', 'tapu', 'kütüğündeki', 'tescili', 'terkin', 'ettirip', 'ettirmemekte', 'serbesttir', 'borçlu', 'zilyetliğine', 'geçmiş', 'olan', 'senedi', 'yeniden', 'tedavüle', 'çıkartabilir', 'terkin']",25,"['kütüğündeki', 'tedavüle', 'çıkartabilir', 'hakkından', 'geçmiş', 'yoksa', 'tapu', 'olan', 'zilyetliğine', 'ettirip', 'feragat', 'senedi', 'ettirmemekte', 'alacaklı', 'yeniden', 'terkin', 'rehin', 'veya', 'tescili', 'ederse', 'borçlu', 'serbesttir', 'madde']",23,"['madde', 'alacak', 'yoksa', 'veya', 'rehin', 'hakk', 'feragat', 'ed', 'borç', 'tapu', 'kütüğ', 'tescil', 'terk', 'et', 'et', 'serbest', 'borç', 'zilyet', 'geçmiş', 'ol', 'sened', 'yeniden', 'tedavül', 'çıkart', 'terk']",3
919,İpotekli borç sene di veya irat senedine ilişkin tescil,"Madde 919 - İpotekli borç sene di veya irat senedine ilişkin tescil, ancak tarafların veya mahkemenin rehin senedini iptal etmesi üzerine terkin edilebilir. III. Alacaklının hakları 1. İyiniyetin korunması a. Tescil bakımından","madde 919 - ipotekli borç senedi veya irat senedine ilişkin tescil , ancak tarafların veya mahkemenin rehin senedini iptal etmesi üzerine terkin edilebilir . ııı . alacaklının hakları 1. iyiniyetin korunması a . tescil bakımından","['madde', 'ipotekli', 'borç', 'senedi', 'veya', 'irat', 'senedine', 'ilişkin', 'tescil', 'ancak', 'tarafların', 'veya', 'mahkemenin', 'rehin', 'senedini', 'iptal', 'etmesi', 'üzerine', 'terkin', 'edilebilir', 'ııı', 'alacaklının', 'hakları', 'iyiniyetin', 'korunması', 'a', 'tescil', 'bakımından']",28,"['etmesi', 'ilişkin', 'a', 'iptal', 'senedini', 'alacaklının', 'bakımından', 'üzerine', 'iyiniyetin', 'tescil', 'borç', 'hakları', 'senedi', 'korunması', 'mahkemenin', 'edilebilir', 'tarafların', 'terkin', 'rehin', 'veya', 'ipotekli', 'senedine', 'ancak', 'ııı', 'irat', 'madde']",26,"['madde', 'ipotek', 'borç', 'sened', 'veya', 'irat', 'sened', 'ilişkin', 'tescil', 'ancak', 'taraf', 'veya', 'mahkeme', 'rehin', 'sened', 'iptal', 'et', 'üzerine', 'terk', 'ed', 'alacak', 'hak', 'iyiniyet', 'koru', 'a', 'tescil', 'bakımından']",2
920,İpotekli borç senedinden veya irat senedinden d oğan alacak,"Madde 920 - İpotekli borç senedinden veya irat senedinden d oğan alacak, tapu kütüğüne iyiniyetle dayanan herkes için kütükteki tescile göre geçerlidir. b. Senet bakımından","madde 920 - ipotekli borç senedinden veya irat senedinden doğan alacak , tapu kütüğüne iyiniyetle dayanan herkes için kütükteki tescile göre geçerlidir . b . senet bakımından","['madde', 'ipotekli', 'borç', 'senedinden', 'veya', 'irat', 'senedinden', 'doğan', 'alacak', 'tapu', 'kütüğüne', 'iyiniyetle', 'dayanan', 'herkes', 'için', 'kütükteki', 'tescile', 'göre', 'geçerlidir', 'b', 'senet', 'bakımından']",22,"['iyiniyetle', 'için', 'alacak', 'göre', 'geçerlidir', 'bakımından', 'herkes', 'tapu', 'tescile', 'b', 'borç', 'kütükteki', 'senet', 'senedinden', 'doğan', 'veya', 'ipotekli', 'kütüğüne', 'irat', 'madde', 'dayanan']",21,"['madde', 'ipotek', 'borç', 'sened', 'veya', 'irat', 'sened', 'doğ', 'al', 'tapu', 'kütüğ', 'iyiniyet', 'dayan', 'herkes', 'için', 'kütük', 'tescil', 'göre', 'geçerli', 'b', 'senet', 'bakımından']",2
921,Usulüne göre düzenlenmiş olan ipotekli borç senedi veya irat senedi,"Madde 921 - Usulüne göre düzenlenmiş olan ipotekli borç senedi veya irat senedi, ona iyiniyetle dayanan herkes hakkında, içinde yazılı olanla ra göre geçerlidir. c. Senet ile tescilin ilişkisi","madde 921 - usulüne göre düzenlenmiş olan ipotekli borç senedi veya irat senedi , ona iyiniyetle dayanan herkes hakkında , içinde yazılı olanlara göre geçerlidir . c . senet ile tescilin ilişkisi","['madde', 'usulüne', 'göre', 'düzenlenmiş', 'olan', 'ipotekli', 'borç', 'senedi', 'veya', 'irat', 'senedi', 'ona', 'iyiniyetle', 'dayanan', 'herkes', 'hakkında', 'içinde', 'yazılı', 'olanlara', 'göre', 'geçerlidir', 'c', 'senet', 'ile', 'tescilin', 'ilişkisi']",26,"['iyiniyetle', 'içinde', 'ilişkisi', 'düzenlenmiş', 'göre', 'geçerlidir', 'c', 'herkes', 'yazılı', 'olan', 'usulüne', 'borç', 'tescilin', 'senedi', 'senet', 'ona', 'olanlara', 'ile', 'hakkında', 'veya', 'ipotekli', 'irat', 'madde', 'dayanan']",24,"['madde', 'usul', 'göre', 'düzenle', 'ol', 'ipotek', 'borç', 'sened', 'veya', 'irat', 'sened', 'on', 'iyiniyet', 'dayan', 'herkes', 'hakkında', 'içinde', 'yazılı', 'ol', 'göre', 'geçerli', 'c', 'senet', 'ile', 'tescil', 'ilişki']",2
922,İpotekli borç senedi veya irat senedi metninde yazılı olanlar tapu kütüğündeki tescile uymazsa veya ta pu kütüğünde tescil yoksa,"Madde 922 - İpotekli borç senedi veya irat senedi metninde yazılı olanlar tapu kütüğündeki tescile uymazsa veya ta pu kütüğünde tescil yoksa, kütük esas alınır. Bununla birlikte senedi iyiniyetle edinen k imse, tapu kütüğüne ilişkin hükümler uyarınca tazminat isteyebilir. 2. Hakkın ileri sürülmesi","madde 922 - ipotekli borç senedi veya irat senedi metninde yazılı olanlar tapu kütüğündeki tescile uymazsa veya tapu kütüğünde tescil yoksa , kütük esas alınır . bununla birlikte senedi iyiniyetle edinen k imse , tapu kütüğüne ilişkin hükümler uyarınca tazminat isteyebilir . 2. hakkın ileri sürülmesi","['madde', 'ipotekli', 'borç', 'senedi', 'veya', 'irat', 'senedi', 'metninde', 'yazılı', 'olanlar', 'tapu', 'kütüğündeki', 'tescile', 'uymazsa', 'veya', 'tapu', 'kütüğünde', 'tescil', 'yoksa', 'kütük', 'esas', 'alınır', 'bununla', 'birlikte', 'senedi', 'iyiniyetle', 'edinen', 'k', 'imse', 'tapu', 'kütüğüne', 'ilişkin', 'hükümler', 'uyarınca', 'tazminat', 'isteyebilir', 'hakkın', 'ileri', 'sürülmesi']",39,"['iyiniyetle', 'ileri', 'kütüğündeki', 'ilişkin', 'hükümler', 'olanlar', 'isteyebilir', 'yoksa', 'kütük', 'k', 'tazminat', 'yazılı', 'tapu', 'tescile', 'imse', 'tescil', 'borç', 'uyarınca', 'senedi', 'kütüğünde', 'uymazsa', 'edinen', 'alınır', 'sürülmesi', 'bununla', 'metninde', 'hakkın', 'veya', 'ipotekli', 'kütüğüne', 'birlikte', 'esas', 'irat', 'madde']",34,"['madde', 'ipotek', 'borç', 'sened', 'veya', 'irat', 'sened', 'metn', 'yazılı', 'ol', 'tapu', 'kütüğ', 'tescil', 'uy', 'veya', 'tapu', 'kütüğ', 'tescil', 'yoksa', 'kütük', 'esas', 'alın', 'bu', 'birlikte', 'sened', 'iyiniyet', 'edin', 'k', 'im', 'tapu', 'kütüğ', 'ilişkin', 'hüküm', 'uyarınca', 'tazminat', 'iste', 'hakk', 'ileri', 'sürül']",3
923,Nama veya hamile yazılı ipotekli borç senedi veya irat sene dindeki alacak,"Madde 923 - Nama veya hamile yazılı ipotekli borç senedi veya irat sene dindeki alacak, ancak senet üzerindeki zilyetlikle birlikte devir veya rehin edilebilir ve ya başka bir tasarrufa konu olabilir. Senetlerin henüz düzenlenmemiş olması veya mahkeme tarafından iptal edilmesi hâlinde alacağı ileri sürme hakkı saklıdır. 3. Alacağın devri","madde 923 - nama veya hamile yazılı ipotekli borç senedi veya irat sene dindeki alacak , ancak senet üzerindeki zilyetlikle birlikte devir veya rehin edilebilir ve ya başka bir tasarrufa konu olabilir . senetlerin henüz düzenlenmemiş olması veya mahkeme tarafından iptal edilmesi halinde alacağı ileri sürme hakkı saklıdır . 3. alacağın devri","['madde', 'nama', 'veya', 'hamile', 'yazılı', 'ipotekli', 'borç', 'senedi', 'veya', 'irat', 'sene', 'dindeki', 'alacak', 'ancak', 'senet', 'üzerindeki', 'zilyetlikle', 'birlikte', 'devir', 'veya', 'rehin', 'edilebilir', 've', 'ya', 'başka', 'bir', 'tasarrufa', 'konu', 'olabilir', 'senetlerin', 'henüz', 'düzenlenmemiş', 'olması', 'veya', 'mahkeme', 'tarafından', 'iptal', 'edilmesi', 'halinde', 'alacağı', 'ileri', 'sürme', 'hakkı', 'saklıdır', 'alacağın', 'devri']",46,"['ileri', 'devri', 'bir', 'alacak', 'olması', 'iptal', 'alacağın', 'düzenlenmemiş', 'başka', 'sürme', 'olabilir', 'devir', 'saklıdır', 'yazılı', 'nama', 'konu', 'hamile', 'alacağı', 'hakkı', 'ya', 'borç', 'dindeki', 'tasarrufa', 'tarafından', 'mahkeme', 'senedi', 'henüz', 'senet', 'edilebilir', 'senetlerin', 'üzerindeki', 'sene', 'edilmesi', 'zilyetlikle', 'halinde', 'rehin', 'veya', 'ipotekli', 've', 'birlikte', 'ancak', 'irat', 'madde']",43,"['madde', 'nam', 'veya', 'hamile', 'yazılı', 'ipotek', 'borç', 'sened', 'veya', 'irat', 'se', 'din', 'al', 'ancak', 'senet', 'üzer', 'zilyet', 'birlikte', 'devir', 'veya', 'rehin', 'ed', 've', 'ya', 'başka', 'bir', 'tasarruf', 'konu', 'ol', 'senet', 'henüz', 'düzenle', 'ol', 'veya', 'mahke', 'tarafından', 'iptal', 'ed', 'hal', 'al', 'ileri', 'sürme', 'hakk', 'saklı', 'al', 'devri']",3
924,İpotekli borç senedindeki veya irat senedindeki alacağın devri,"Madde 924 - İpotekli borç senedindeki veya irat senedindeki alacağın devri, rehin senedinin teslim edilmesine bağlıdır. Rehin senedinin nama yazılı olması hâlinde devralanın adı ve devir işlemi senet üzerine yazılır. IV. İptal 1. Senedin k aybedilmesi","madde 924 - ipotekli borç senedindeki veya irat senedindeki alacağın devri , rehin senedinin teslim edilmesine bağlıdır . rehin senedinin nama yazılı olması halinde devralanın adı ve devir işlemi senet üzerine yazılır . iv . iptal 1. senedin kaybedilmesi","['madde', 'ipotekli', 'borç', 'senedindeki', 'veya', 'irat', 'senedindeki', 'alacağın', 'devri', 'rehin', 'senedinin', 'teslim', 'edilmesine', 'bağlıdır', 'rehin', 'senedinin', 'nama', 'yazılı', 'olması', 'halinde', 'devralanın', 'adı', 've', 'devir', 'işlemi', 'senet', 'üzerine', 'yazılır', 'iv', 'iptal', 'senedin', 'kaybedilmesi']",32,"['devri', 'işlemi', 'senedin', 'adı', 'iv', 'bağlıdır', 'olması', 'iptal', 'alacağın', 'senedindeki', 'devir', 'üzerine', 'yazılı', 'nama', 'yazılır', 'borç', 'edilmesine', 'senet', 'halinde', 'rehin', 'veya', 'ipotekli', 've', 'kaybedilmesi', 'irat', 'teslim', 'senedinin', 'devralanın', 'madde']",29,"['madde', 'ipotek', 'borç', 'sened', 'veya', 'irat', 'sened', 'al', 'devri', 'rehin', 'sened', 'teslim', 'ed', 'bağ', 'rehin', 'sened', 'nam', 'yazılı', 'ol', 'hal', 'devral', 'ad', 've', 'devir', 'işlem', 'senet', 'üzerine', 'yaz', 'iv', 'iptal', 'sened', 'kaybed']",3
925,Rehin senedi irade dışında elden çıkmış veya borcu sona erdirme ka stı olmaksızın yok edilmiş ise alacaklı,"Madde 925 - Rehin senedi irade dışında elden çıkmış veya borcu sona erdirme ka stı olmaksızın yok edilmiş ise alacaklı, rehin senedini ve kuponu mahkeme kararıyla iptal ettirerek borçludan borcunu ödemesini ve eğer alacak henüz muaccel değilse y eni bir rehin senedi veya kupon düzenlenmesini isteyebilir. İptal kararı, hamile yazılı kı ymetli evrakın iptaline ilişkin hükümler gereğince verilir; ancak, ibraz süresi bir yıldır. Borçlu da ödenmiş olmasına rağmen geri verilmemiş olan senet için aynı hü kümler uyarınca senedin iptalini isteyebilir. 2. İlân yoluyla duyuru","madde 925 - rehin senedi irade dışında elden çıkmış veya borcu sona erdirme kastı olmaksızın yok edilmiş ise alacaklı , rehin senedini ve kuponu mahkeme kararıyla iptal ettirerek borçludan borcunu ödemesini ve eğer alacak henüz muaccel değilse y eni bir rehin senedi veya kupon düzenlenmesini isteyebilir . iptal kararı , hamile yazılı kıymetli evrakın iptaline ilişkin hükümler gereğince verilir ; ancak , ibraz süresi bir yıldır . borçlu da ödenmiş olmasına rağmen geri verilmemiş olan senet için aynı hu kümler uyarınca senedin iptalini isteyebilir . 2. ilan yoluyla duyuru","['madde', 'rehin', 'senedi', 'irade', 'dışında', 'elden', 'çıkmış', 'veya', 'borcu', 'sona', 'erdirme', 'kastı', 'olmaksızın', 'yok', 'edilmiş', 'ise', 'alacaklı', 'rehin', 'senedini', 've', 'kuponu', 'mahkeme', 'kararıyla', 'iptal', 'ettirerek', 'borçludan', 'borcunu', 'ödemesini', 've', 'eğer', 'alacak', 'henüz', 'muaccel', 'değilse', 'y', 'eni', 'bir', 'rehin', 'senedi', 'veya', 'kupon', 'düzenlenmesini', 'isteyebilir', 'iptal', 'kararı', 'hamile', 'yazılı', 'kıymetli', 'evrakın', 'iptaline', 'ilişkin', 'hükümler', 'gereğince', 'verilir', 'ancak', 'ibraz', 'süresi', 'bir', 'yıldır', 'borçlu', 'da', 'ödenmiş', 'olmasına', 'rağmen', 'geri', 'verilmemiş', 'olan', 'senet', 'için', 'aynı', 'hu', 'kümler', 'uyarınca', 'senedin', 'iptalini', 'isteyebilir', 'ilan', 'yoluyla', 'duyuru']",79,"['muaccel', 'erdirme', 'için', 'senedin', 'y', 'ödemesini', 'bir', 'elden', 'olmaksızın', 'alacak', 'ilişkin', 'isteyebilir', 'hükümler', 'kararıyla', 'yoluyla', 'iptaline', 'borcunu', 'iptal', 'edilmiş', 'gereğince', 'senedini', 'rağmen', 'kupon', 'kümler', 'iptalini', 'aynı', 'kastı', 'yazılı', 'ettirerek', 'kıymetli', 'borçludan', 'yok', 'hamile', 'süresi', 'olan', 'ibraz', 'ilan', 'değilse', 'kararı', 'olmasına', 'hu', 'uyarınca', 'mahkeme', 'senedi', 'duyuru', 'henüz', 'senet', 'yıldır', 'sona', 'kuponu', 'geri', 'eni', 'dışında', 'düzenlenmesini', 'madde', 'ise', 'verilir', 'çıkmış', 'rehin', 'veya', 'da', 've', 'borçlu', 'eğer', 'evrakın', 'borcu', 'ancak', 'ödenmiş', 'alacaklı', 'verilmemiş', 'irade']",71,"['madde', 'rehin', 'sened', 'irade', 'dış', 'elden', 'çık', 'veya', 'borc', 'son', 'er', 'kas', 'ol', 'yok', 'ed', 'ise', 'alacak', 'rehin', 'sened', 've', 'kupon', 'mahke', 'karar', 'iptal', 'et', 'borç', 'borc', 'öde', 've', 'eğer', 'al', 'henüz', 'muaccel', 'değil', 'y', 'en', 'bir', 'rehin', 'sened', 'veya', 'kupon', 'düzenle', 'iste', 'iptal', 'karar', 'hamile', 'yazılı', 'kıymet', 'evrak', 'iptal', 'ilişkin', 'hüküm', 'gereğince', 'ver', 'ancak', 'ibraz', 'sür', 'bir', 'yıldır', 'borç', 'da', 'öde', 'ol', 'rağmen', 'geri', 'ver', 'ol', 'senet', 'için', 'aynı', 'hu', 'küm', 'uyarınca', 'sened', 'iptal', 'iste', 'ilan', 'yoluyla', 'duyuru']",4
926,İpotekli borç senedi veya irat senedinin alacaklısının kim olduğu on yıldan beri bilinmiyor ve bu süre içinde faiz ödenmesi de istenmemiş bulunuyorsa,"Madde 926 - İpotekli borç senedi veya irat senedinin alacaklısının kim olduğu on yıldan beri bilinmiyor ve bu süre içinde faiz ödenmesi de istenmemiş bulunuyorsa, rehinli taşınmazın maliki, alacaklının ortaya çıkması için gaipliğe ilişkin hükümlere göre ilân yapılmasını hâkim den isteyebilir. Alacaklı ortaya çıkmaz ve yapılan araştırma sonunda büyük bir olasılıkla alacağın artık mevcut olmadığı anlaşılırsa, hâkim tarafından senedin iptali ne karar verilir; bu kararla rehin derecesi boşalmış olur. V. Borçlunun def'ileri","madde 926 - ipotekli borç senedi veya irat senedinin alacaklısının kim olduğu on yıldan beri bilinmiyor ve bu süre içinde faiz ödenmesi de istenmemiş bulunuyorsa , rehinli taşınmazın maliki , alacaklının ortaya çıkması için gaipliğe ilişkin hükümlere göre ilan yapılmasını hakim den isteyebilir . alacaklı ortaya çıkmaz ve yapılan araştırma sonunda büyük bir olasılıkla alacağın artık mevcut olmadığı anlaşılırsa , hakim tarafından senedin iptali ne karar verilir ; bu kararla rehin derecesi boşalmış olur . v . borçlunun defileri","['madde', 'ipotekli', 'borç', 'senedi', 'veya', 'irat', 'senedinin', 'alacaklısının', 'kim', 'olduğu', 'on', 'yıldan', 'beri', 'bilinmiyor', 've', 'bu', 'süre', 'içinde', 'faiz', 'ödenmesi', 'de', 'istenmemiş', 'bulunuyorsa', 'rehinli', 'taşınmazın', 'maliki', 'alacaklının', 'ortaya', 'çıkması', 'için', 'gaipliğe', 'ilişkin', 'hükümlere', 'göre', 'ilan', 'yapılmasını', 'hakim', 'den', 'isteyebilir', 'alacaklı', 'ortaya', 'çıkmaz', 've', 'yapılan', 'araştırma', 'sonunda', 'büyük', 'bir', 'olasılıkla', 'alacağın', 'artık', 'mevcut', 'olmadığı', 'anlaşılırsa', 'hakim', 'tarafından', 'senedin', 'iptali', 'ne', 'karar', 'verilir', 'bu', 'kararla', 'rehin', 'derecesi', 'boşalmış', 'olur', 'v', 'borçlunun', 'defileri']",70,"['senedin', 'için', 'boşalmış', 'faiz', 'bir', 'bilinmiyor', 'çıkmaz', 'içinde', 'de', 'ilişkin', 'hakim', 'den', 'isteyebilir', 'karar', 'derecesi', 'olur', 'rehinli', 'beri', 'istenmemiş', 'göre', 'alacağın', 'olmadığı', 'kararla', 'alacaklının', 'ödenmesi', 'maliki', 'alacaklısının', 'senedinin', 'gaipliğe', 'bulunuyorsa', 'borçlunun', 'iptali', 'ilan', 'borç', 'büyük', 'ne', 'süre', 'çıkması', 'artık', 'tarafından', 'sonunda', 'senedi', 'taşınmazın', 'kim', 'hükümlere', 'mevcut', 'anlaşılırsa', 'ortaya', 'alacaklı', 'bu', 'yapılmasını', 'olasılıkla', 'v', 'verilir', 'araştırma', 'rehin', 'veya', 'ipotekli', 've', 'defileri', 'irat', 'yapılan', 'on', 'olduğu', 'yıldan', 'madde']",66,"['madde', 'ipotek', 'borç', 'sened', 'veya', 'irat', 'sened', 'alacak', 'kim', 'ol', 'on', 'yıl', 'beri', 'bil', 've', 'bu', 'sür', 'içinde', 'faiz', 'öde', 'de', 'iste', 'bulun', 'rehin', 'taşınmaz', 'malik', 'alacak', 'orta', 'çıkma', 'için', 'gaip', 'ilişkin', 'hüküm', 'göre', 'ilan', 'yap', 'hakim', 'de', 'iste', 'alacak', 'orta', 'çıkmaz', 've', 'yapılan', 'araştır', 'sonunda', 'büyük', 'bir', 'olasılık', 'al', 'artık', 'mevcut', 'ol', 'anlaş', 'hakim', 'tarafından', 'sened', 'iptal', 'ne', 'kar', 'ver', 'bu', 'kararla', 'rehin', 'derece', 'boşal', 'olur', 'v', 'borç', 'defi']",3
927,Borçlu yalnız tescilden veya senetten doğan def,Madde 927- Borçlu yalnız tescilden veya senetten doğan def'ileri ve istemde bulunan alacaklıya karşı sahip olduğu kişisel def'ileri ileri sürebilir. VI. Ödenen senedin g eri verilmesi,madde 927 - borçlu yalnız tescilden veya senetten doğan defileri ve istemde bulunan alacaklıya karşı sahip olduğu kişisel defileri ileri sürebilir . vı . ödenen senedin g eri verilmesi,"['madde', 'borçlu', 'yalnız', 'tescilden', 'veya', 'senetten', 'doğan', 'defileri', 've', 'istemde', 'bulunan', 'alacaklıya', 'karşı', 'sahip', 'olduğu', 'kişisel', 'defileri', 'ileri', 'sürebilir', 'vı', 'ödenen', 'senedin', 'g', 'eri', 'verilmesi']",25,"['ileri', 'senedin', 'sürebilir', 'alacaklıya', 'yalnız', 'vı', 'karşı', 'tescilden', 'g', 'istemde', 'bulunan', 'sahip', 'verilmesi', 'doğan', 'veya', 'defileri', 've', 'borçlu', 'ödenen', 'eri', 'senetten', 'kişisel', 'olduğu', 'madde']",24,"['madde', 'borç', 'yalnız', 'tescil', 'veya', 'senet', 'doğ', 'defi', 've', 'istem', 'bulun', 'alacak', 'karşı', 'sahip', 'ol', 'kişisel', 'defi', 'ileri', 'sür', 'vı', 'öde', 'sened', 'g', 'eri', 'ver']",2
